t,x,y,s,d,yaw, speed
5794,578.267,2902.11,4749.91,10.2043,190.438,49.4303
5795,576.964,2901.87,4751.23,10.1939,190.441,49.3901
5796,576.095,2901.71,4752.11,10.1867,190.645,49.4234
5797,574.792,2901.46,4753.44,10.1712,190.84,49.4304
5798,573.925,2901.29,4754.32,10.1578,191.031,49.4175
5799,572.624,2901.04,4755.65,10.1333,191.24,49.4394
5800,571.757,2900.87,4756.53,10.1138,191.355,49.4273
5801,570.458,2900.6,4757.86,10.0811,191.502,49.4155
5802,569.592,2900.43,4758.74,10.0575,191.63,49.4306
5803,568.726,2900.25,4759.62,10.032,191.759,49.426
5804,567.44,2899.97,4760.94,9.98213,192.876,48.8963
5805,566.587,2899.77,4761.81,9.93176,193.824,49.0165
5806,565.312,2899.44,4763.13,9.83268,194.788,49.1172
5807,564.462,2899.21,4764.01,9.75407,195.556,49.2147
5808,563.192,2898.85,4765.32,9.61674,196.365,49.2432
5809,562.347,2898.59,4766.19,9.51579,196.815,49.3213
5810,561.082,2898.2,4767.51,9.35109,197.482,49.3445
5811,560.241,2897.94,4767.79,9.2693,197.885,49.3997
5812,559.401,2897.66,4768.67,9.20303,198.231,49.389
5813,558.143,2897.24,4769.99,9.09261,198.629,49.4444
5814,557.306,2896.96,4770.87,9.01594,198.757,49.4471
5815,556.47,2896.68,4771.75,8.93825,198.906,49.4212
5816,555.216,2896.24,4773.07,8.81533,199.091,49.4273
5817,554.381,2895.95,4773.95,8.73155,199.239,49.4308
5818,553.129,2895.52,4775.27,8.60445,199.176,49.4372
5819,552.294,2895.23,4776.15,8.52038,199.176,49.4372
5820,551.459,2894.94,4777.03,8.43631,199.174,49.4372
5821,550.206,2894.5,4778.35,8.31025,199.171,49.4372
5822,549.371,2894.21,4779.23,8.22744,199.03,49.3991
5823,548.117,2893.78,4780.55,8.10646,198.828,49.437
5824,547.28,2893.5,4781.43,8.02877,198.708,49.4341
5825,546.443,2893.22,4782.31,7.95316,198.623,49.4228
5826,545.185,2892.8,4783.64,7.84198,198.425,49.4334
5827,544.347,2892.52,4784.52,7.77046,198.354,49.4248
5828,543.087,2892.1,4785.84,7.66543,198.139,49.436
5829,542.247,2891.83,4786.72,7.59925,197.943,49.4007
5830,540.985,2891.43,4788.04,7.50465,197.677,49.4055
5831,540.143,2891.16,4788.92,7.44371,197.608,49.4445
5832,538.878,2890.76,4790.24,7.35651,197.472,49.4113
5833,538.035,2890.49,4791.13,7.29769,197.393,49.4505
5834,536.769,2890.1,4792.45,7.21385,197.324,49.4357
5835,535.925,2889.84,4793.33,7.15904,197.19,49.4504
5836,535.08,2889.58,4794.22,7.10649,197.059,49.4442
5837,533.812,2889.19,4795.54,7.03085,196.926,49.4514
5838,532.966,2888.93,4796.42,6.9826,196.856,49.4378
5839,531.696,2888.55,4797.75,6.91209,196.709,49.439
5840,530.85,2888.3,4798.63,6.86593,196.726,49.439
5841,529.58,2887.92,4799.95,6.79642,196.708,49.439
5842,528.733,2887.66,4800.84,6.75026,196.725,49.4325
5843,527.463,2887.28,4802.16,6.68075,196.712,49.4194
5844,526.616,2887.03,4803.04,6.63459,196.727,49.4325
5845,525.77,2886.77,4803.93,6.58815,196.712,49.4259
5846,524.5,2886.39,4805.25,6.51886,196.79,49.4259
5847,523.654,2886.14,4806.13,6.47044,196.844,49.4247
5848,522.385,2885.75,4807.45,6.39787,196.921,49.4392
5849,521.539,2885.49,4808.34,6.34767,196.992,49.4369
5850,520.271,2885.11,4809.66,6.27176,196.995,49.4383
5851,519.426,2884.85,4810.54,6.22146,196.992,49.4303
5852,518.158,2884.46,4811.87,6.14559,197.055,49.4383
5853,517.312,2884.2,4812.75,6.09308,197.124,49.4377
5854,516.045,2883.81,4814.07,6.01438,197.126,49.4377
5855,515.201,2883.55,4814.96,5.9618,197.127,49.4312
5856,513.934,2883.16,4816.28,5.88306,197.127,49.4166
5857,512.667,2882.77,4817.6,5.80311,197.253,49.4569
5858,511.822,2882.51,4818.48,5.74854,197.272,49.4374
5859,510.556,2882.12,4819.33,5.72494,197.401,49.4569
5860,509.713,2881.85,4820.21,5.74279,197.39,49.4292
5861,508.447,2881.46,4821.54,5.7694,197.392,49.4161
5862,507.604,2881.19,4822.42,5.78698,197.392,49.4276
5863,506.76,2880.93,4823.31,5.80478,197.409,49.4243
5864,505.495,2880.53,4824.63,5.83138,197.407,49.4276
5865,504.652,2880.27,4825.51,5.84918,197.394,49.4161
5866,503.386,2879.87,4826.84,5.87576,197.394,49.4161
5867,502.543,2879.61,4827.72,5.89334,197.392,49.4341
5868,501.699,2879.34,4828.61,5.91115,197.468,49.4341
5869,500.435,2878.95,4829.93,5.93476,197.526,49.4163
5870,499.592,2878.68,4830.82,5.9503,197.54,49.4375
5871,498.328,2878.28,4832.14,5.97378,197.541,49.4278
5872,497.485,2878.01,4833.02,5.98929,197.602,49.4278
5873,496.221,2877.61,4834.35,6.0098,197.674,49.425
5874,495.379,2877.34,4835.23,6.02323,197.741,49.4152
5875,494.117,2876.94,4836.56,6.0394,197.937,49.4494
5876,493.276,2876.67,4837.44,6.04872,198.006,49.4202
5877,492.016,2876.25,4838.77,6.0585,198.157,49.4543
5878,491.176,2875.98,4839.65,6.06566,198.142,49.4085
5879,489.917,2875.57,4840.98,6.07229,198.354,49.4464
5880,488.659,2875.15,4842.31,6.07578,198.493,49.4355
5881,487.821,2874.87,4843.19,6.07561,198.623,49.4412
5882,486.565,2874.44,4844.52,6.07267,198.757,49.4406
5883,485.31,2874.01,4845.84,6.06556,198.96,49.4145
5884,484.057,2873.58,4847.17,6.05437,199.11,49.4209
5885,482.804,2873.15,4848.49,6.03882,199.311,49.4345
5886,481.97,2872.85,4849.38,6.02699,199.379,49.4152
5887,480.72,2872.41,4850.7,6.00523,199.595,49.4363
5888,479.472,2871.97,4852.03,5.97907,199.729,49.4312
5889,478.224,2871.52,4853.35,5.94977,199.93,49.4168
5890,477.394,2871.22,4854.24,5.92746,199.999,49.4315
5891,476.148,2870.76,4855.56,5.8917,200.214,49.427
5892,474.904,2870.3,4856.89,5.85185,200.349,49.4295
5893,474.075,2869.99,4857.77,5.82303,200.484,49.4258
5894,472.834,2869.53,4859.1,5.77693,200.618,49.4256
5895,472.006,2869.22,4859.98,5.74399,200.694,49.4321
5896,470.766,2868.75,4861.3,5.69239,200.826,49.4293
5897,469.527,2868.28,4862.33,5.6519,200.887,49.4261
5898,468.701,2867.96,4863.21,5.6621,200.961,49.4331
5899,467.463,2867.49,4864.54,5.67724,200.975,49.4331
5900,466.224,2867.01,4865.86,5.69215,200.961,49.4331
5901,465.399,2866.7,4866.75,5.70224,200.958,49.4331
5902,464.573,2866.38,4867.63,5.71215,200.975,49.4461
5903,463.334,2865.91,4868.96,5.72826,200.83,49.407
5904,462.095,2865.43,4870.28,5.74657,200.824,49.4389
5905,461.268,2865.12,4871.17,5.7588,200.821,49.4484
5906,460.028,2864.65,4872.49,5.7779,200.832,49.4677
5907,459.202,2864.34,4873.38,5.79108,200.757,49.4098
5908,458.375,2864.02,4874.26,5.8034,200.76,49.4484
5909,457.135,2863.55,4875.59,5.82279,200.757,49.4484
5910,456.308,2863.24,4876.47,5.83702,200.684,49.4385
5911,455.481,2862.93,4877.35,5.85233,200.56,49.4128
5912,454.239,2862.47,4878.68,5.8781,200.425,49.4066
5913,453.41,2862.16,4879.56,5.89655,200.417,49.4386
5914,452.581,2861.85,4880.45,5.91618,200.339,49.4008
5915,451.338,2861.39,4881.77,5.94508,200.275,49.4008
5916,450.509,2861.09,4882.66,5.96561,200.206,49.4423
5917,449.679,2860.78,4883.54,5.98831,200.151,49.427
5918,448.849,2860.48,4884.42,6.01204,200.01,49.3898
5919,448.019,2860.18,4885.31,6.03688,200.001,49.4219
5920,446.773,2859.72,4886.63,6.07521,200.003,49.4219
5921,445.942,2859.42,4887.51,6.10003,199.94,49.4186
5922,445.111,2859.12,4888.4,6.12683,199.871,49.4039
5923,443.865,2858.67,4889.72,6.16727,199.871,49.4136
5924,443.034,2858.37,4890.6,6.19407,199.875,49.3943
5925,441.788,2857.92,4891.93,6.23418,199.951,49.3622
5926,440.958,2857.62,4892.81,6.25872,200.095,49.3449
5927,440.13,2857.32,4893.69,6.28081,200.238,49.3437
5928,438.889,2856.85,4895.02,6.30795,200.594,49.3585
5929,438.063,2856.54,4895.9,6.32259,200.737,49.3491
5930,437.239,2856.23,4896.78,6.33495,200.882,49.3208
5931,436.005,2855.75,4898.1,6.34647,201.31,49.3243
5932,435.184,2855.43,4898.98,6.35025,201.516,49.2905
5933,434.365,2855.11,4899.87,6.34944,201.791,49.3015
5934,433.139,2854.61,4901.19,6.34045,202.222,49.2876
5935,432.324,2854.28,4902.07,6.32901,202.514,49.2852
5936,431.51,2853.94,4902.95,6.31308,202.777,49.2869
5937,430.293,2853.42,4904.27,6.27911,203.338,49.3047
5938,429.485,2853.07,4905.15,6.25048,203.63,49.3006
5939,428.275,2852.54,4906.48,6.19903,204.062,49.3093
5940,427.471,2852.18,4907.36,6.15954,204.335,49.3063
5941,426.668,2851.81,4908.24,6.11555,204.618,49.2939
5942,425.467,2851.26,4909.56,6.04125,205.032,49.3215
5943,424.669,2850.88,4910.44,5.98635,205.34,49.3331
5944,423.475,2850.31,4911.76,5.89688,205.619,49.2824
5945,422.68,2849.93,4912.64,5.83311,205.905,49.3305
5946,421.492,2849.35,4913.96,5.73026,206.335,49.3455
5947,420.702,2848.95,4914.84,5.65672,206.475,49.2992
5948,419.913,2848.56,4915.71,5.58073,206.633,49.3081
5949,418.731,2847.97,4917.03,5.46144,206.994,49.3702
5950,417.945,2847.56,4917.91,5.37664,207.259,49.3784
5951,416.771,2846.95,4919.23,5.2417,207.636,49.343
5952,415.99,2846.54,4919.79,5.17815,207.863,49.375
5953,415.21,2846.13,4919.98,5.25249,207.999,49.3657
5954,414.042,2845.51,4921.3,5.36011,208.229,49.3267
5955,413.265,2845.09,4922.18,5.42779,208.453,49.3861
5956,412.102,2844.45,4923.5,5.52539,208.67,49.3352
5957,411.328,2844.03,4924.38,5.5874,208.802,49.3396
5958,410.555,2843.61,4925.26,5.64716,208.896,49.3545
5959,409.783,2843.18,4926.14,5.70578,209.033,49.3775
5960,408.626,2842.53,4927.46,5.78978,209.185,49.365
5961,407.856,2842.1,4928.34,5.84391,209.338,49.3766
5962,407.086,2841.67,4929.22,5.89573,209.473,49.3945
5963,406.318,2841.24,4930.1,5.94555,209.548,49.3725
5964,405.166,2840.58,4931.42,6.02007,209.629,49.38
5965,404.399,2840.15,4932.31,6.06735,209.764,49.3866
5966,403.633,2839.71,4933.19,6.11331,209.865,49.3244
5967,402.869,2839.27,4934.07,6.15677,210.027,49.3018
5968,402.106,2838.82,4934.95,6.19676,210.261,49.357
5969,401.345,2838.38,4935.83,6.23321,210.552,49.3732
5970,400.586,2837.93,4936.71,6.265,210.866,49.3584
5971,399.453,2837.25,4938.03,6.30444,211.247,49.307
5972,398.7,2836.79,4938.91,6.3265,211.419,49.2615
5973,397.949,2836.33,4939.8,6.34495,211.72,49.3025
5974,397.2,2835.86,4940.68,6.3591,212.019,49.2987
5975,396.453,2835.39,4941.56,6.36834,212.323,49.2931
5976,395.709,2834.92,4942.44,6.37267,212.626,49.2978
5977,394.968,2834.44,4943.32,6.37253,212.947,49.2865
5978,394.23,2833.96,4944.2,6.36728,213.266,49.2973
5979,393.494,2833.48,4945.08,6.35756,213.574,49.2825
5980,392.76,2832.99,4945.97,6.34292,213.873,49.2897
5981,392.029,2832.5,4946.85,6.3237,214.177,49.3011
5982,391.301,2832,4947.73,6.29949,214.499,49.3095
5983,390.575,2831.5,4948.61,6.27057,214.804,49.3125
5984,389.853,2830.99,4949.49,6.23666,215.13,49.3158
5985,389.132,2830.48,4950.37,6.19806,215.434,49.3245
5986,388.415,2829.97,4951.25,6.15475,215.756,49.3319
5987,388.057,2829.71,4951.69,6.13122,215.895,49.3402
5988,387.343,2829.19,4952.57,6.08082,216.217,49.3497
5989,386.633,2828.67,4953.46,6.02523,216.534,49.3713
5990,385.924,2828.14,4954.34,5.96602,216.708,49.3048
5991,385.571,2827.88,4954.78,5.93528,216.858,49.3482
5992,384.865,2827.35,4955.66,5.87015,217.103,49.3755
5993,384.162,2826.82,4956.54,5.802,217.325,49.3763
5994,383.811,2826.55,4956.98,5.76648,217.478,49.3635
5995,383.111,2826.01,4957.86,5.69245,217.665,49.349
5996,382.413,2825.47,4958.73,5.61587,217.834,49.3347
5997,382.065,2825.2,4959.18,5.57648,217.912,49.3855
5998,381.369,2824.66,4960.05,5.4952,218.207,49.4231
5999,381.022,2824.38,4960.49,5.4532,218.317,49.3614
6000,380.33,2823.83,4961.37,5.36577,218.478,49.4166
6001,379.639,2823.28,4961.47,5.34375,218.567,49.4016
6002,379.294,2823.01,4961.8,5.37317,218.641,49.3472
6003,378.605,2822.46,4962.68,5.42986,218.793,49.362
6004,378.26,2822.18,4963.12,5.45706,218.87,49.4235
6005,377.573,2821.63,4964,5.51017,218.978,49.4284
6006,376.887,2821.07,4964.88,5.56261,219.063,49.4045
6007,376.544,2820.79,4965.32,5.58815,219.137,49.3701
6008,375.859,2820.24,4966.2,5.63749,219.219,49.3794
6009,375.517,2819.96,4966.65,5.66174,219.309,49.3675
6010,374.834,2819.4,4967.53,5.70804,219.465,49.368
6011,374.493,2819.11,4967.97,5.7302,219.538,49.4216
6012,373.813,2818.55,4968.85,5.77299,219.702,49.4227
6013,373.473,2818.27,4969.29,5.7936,219.78,49.386
6014,373.133,2817.99,4969.73,5.81331,219.862,49.4322
6015,372.455,2817.42,4970.62,5.85178,219.907,49.3973
6016,372.117,2817.14,4971.06,5.87102,219.956,49.3719
6017,371.778,2816.85,4971.5,5.88938,220.029,49.4237
6018,371.102,2816.29,4972.38,5.92535,220.071,49.3968
6019,370.764,2816,4972.82,5.94332,220.062,49.374
6020,370.088,2815.43,4973.7,5.97841,220.205,49.4261
6021,369.75,2815.15,4974.15,5.99508,220.227,49.4098
6022,369.413,2814.86,4974.59,6.01184,220.235,49.3817
6023,368.739,2814.29,4975.47,6.0443,220.349,49.4367
6024,368.402,2814.01,4975.91,6.05995,220.382,49.4028
6025,367.729,2813.43,4976.8,6.0908,220.402,49.3794
6026,367.393,2813.15,4977.24,6.10607,220.407,49.3945
6027,366.72,2812.58,4978.12,6.13671,220.403,49.3945
6028,366.384,2812.29,4978.56,6.15216,220.455,49.3768
6029,366.047,2812,4979,6.16664,220.524,49.4575
6030,365.376,2811.43,4979.89,6.19517,220.555,49.4134
6031,365.04,2811.14,4980.33,6.20942,220.559,49.3879
6032,364.369,2810.57,4981.21,6.23768,220.566,49.3801
6033,364.033,2810.28,4981.65,6.25168,220.578,49.3979
6034,363.697,2809.99,4982.09,6.26569,220.566,49.3979
6035,363.026,2809.42,4982.98,6.29383,220.574,49.3901
6036,362.691,2809.13,4983.42,6.30795,220.583,49.3723
6037,362.02,2808.56,4984.3,6.33568,220.661,49.3464
6038,361.685,2808.27,4984.74,6.34849,220.756,49.4094
6039,361.351,2807.98,4985.18,6.36096,220.777,49.3654
6040,360.683,2807.41,4986.06,6.38477,220.945,49.3877
6041,360.35,2807.12,4986.5,6.39577,221.034,49.3439
6042,359.685,2806.54,4987.39,6.41552,221.196,49.3127
6043,359.353,2806.25,4987.83,6.42422,221.292,49.3794
6044,359.021,2805.95,4988.27,6.43253,221.383,49.3306
6045,358.36,2805.37,4989.15,6.44664,221.594,49.3081
6046,358.03,2805.08,4989.59,6.45217,221.736,49.3501
6047,357.373,2804.49,4990.47,6.46098,221.931,49.3028
6048,357.045,2804.2,4990.91,6.46397,222.089,49.3199
6049,356.718,2803.9,4991.36,6.46571,222.194,49.3682
6050,356.065,2803.31,4992.24,6.46729,222.383,49.3431
6051,355.74,2803.01,4992.68,6.46728,222.474,49.2743
6052,355.09,2802.41,4993.56,6.4639,222.728,49.3313
6053,354.766,2802.11,4994,6.46098,222.9,49.2846
6054,354.122,2801.51,4994.88,6.44999,223.236,49.3779
6055,353.8,2801.21,4995.32,6.4432,223.404,49.3008
6056,353.48,2800.9,4995.77,6.43446,223.576,49.3888
6057,352.842,2800.3,4996.65,6.41437,223.8,49.3595
6058,352.524,2799.99,4997.09,6.40343,223.948,49.2863
6059,351.89,2799.38,4997.97,6.37605,224.311,49.3955
6060,351.575,2799.07,4998.41,6.36099,224.463,49.3222
6061,350.946,2798.45,4999.29,6.32657,224.757,49.3389
6062,350.633,2798.14,4999.73,6.30787,224.861,49.377
6063,350.32,2797.82,5000.18,6.28863,224.96,49.3141
6064,349.697,2797.2,5001.06,6.24706,225.248,49.3913
6065,349.386,2796.89,5001.5,6.22445,225.369,49.4039
6066,348.767,2796.26,5002.38,6.17708,225.632,49.381
6067,348.458,2795.94,5002.82,6.15142,225.747,49.4141
6068,348.15,2795.62,5003.26,6.12547,225.835,49.3397
6069,347.536,2794.99,5004.14,6.0701,226.108,49.4235
6070,347.23,2794.67,5004.58,6.04131,226.228,49.3352
6071,346.621,2794.03,5005.47,5.97982,226.496,49.4113
6072,346.317,2793.71,5005.9,5.94799,226.638,49.3502
6073,345.712,2793.07,5006.79,5.88011,226.927,49.3849
6074,345.41,2792.75,5007.23,5.8447,227.032,49.4274
6075,344.809,2792.1,5008.11,5.77157,227.304,49.3934
6076,344.51,2791.77,5008.55,5.73312,227.41,49.4474
6077,343.913,2791.12,5009.43,5.65442,227.613,49.4016
6078,343.615,2790.8,5009.87,5.61408,227.71,49.3579
6079,343.022,2790.14,5010.74,5.53094,227.901,49.3697
6080,342.726,2789.82,5011.19,5.48789,228,49.4183
6081,342.135,2789.16,5012.06,5.40038,228.168,49.4402
6082,341.841,2788.83,5012.5,5.35584,228.212,49.3743
6083,341.252,2788.17,5012.56,5.38981,228.358,49.4397
6084,340.959,2787.84,5013,5.41194,228.454,49.374
6085,340.374,2787.18,5013.88,5.45351,228.635,49.4014
6086,340.082,2786.85,5014.32,5.47326,228.674,49.4631
6087,339.498,2786.18,5015.2,5.5128,228.745,49.411
6088,339.207,2785.85,5015.65,5.53184,228.841,49.3955
6089,338.626,2785.18,5016.53,5.56771,228.964,49.4125
6090,338.336,2784.85,5016.97,5.58521,228.985,49.3901
6091,337.757,2784.18,5017.85,5.6191,229.131,49.4345
6092,337.468,2783.85,5018.29,5.6353,229.161,49.4077
6093,336.89,2783.18,5019.18,5.66634,229.312,49.4731
6094,336.314,2782.51,5020.06,5.69593,229.358,49.4079
6095,336.026,2782.18,5020.5,5.7104,229.371,49.3856
6096,335.738,2781.84,5020.94,5.7249,229.371,49.3879
6097,335.163,2781.17,5021.83,5.75386,229.438,49.3879
6098,334.876,2780.84,5022.27,5.76733,229.515,49.4671
6099,334.302,2780.16,5023.15,5.7939,229.557,49.4131
6100,334.015,2779.83,5023.59,5.80675,229.574,49.4095
6101,333.442,2779.16,5024.48,5.83279,229.562,49.3909
6102,333.155,2778.82,5024.92,5.84579,229.619,49.3887
6103,332.583,2778.15,5025.8,5.86996,229.704,49.4365
6104,332.297,2777.81,5026.24,5.88181,229.73,49.421
6105,331.725,2777.14,5027.13,5.90513,229.733,49.4078
6106,331.44,2776.8,5027.57,5.91683,229.749,49.4078
6107,330.868,2776.12,5028.45,5.93991,229.742,49.4012
6108,330.583,2775.79,5028.89,5.95155,229.754,49.4012
6109,330.012,2775.11,5029.78,5.97463,229.749,49.4012
6110,329.726,2774.78,5030.22,5.98615,229.749,49.4264
6111,329.155,2774.1,5031.1,6.00941,229.749,49.4012
6112,328.869,2773.76,5031.54,6.02094,229.749,49.4264
6113,328.298,2773.09,5032.43,6.04417,229.749,49.399
6114,327.727,2772.42,5033.31,6.06735,229.737,49.4012
6115,327.441,2772.08,5033.75,6.07905,229.745,49.4078
6116,326.869,2771.41,5034.63,6.10237,229.722,49.4166
6117,326.584,2771.07,5035.08,6.11414,229.734,49.4144
6118,326.012,2770.39,5035.96,6.13754,229.724,49.4144
6119,325.726,2770.06,5036.4,6.14931,229.734,49.4144
6120,325.155,2769.38,5037.28,6.1727,229.724,49.4144
6121,324.583,2768.71,5038.17,6.19609,229.734,49.4352
6122,324.297,2768.37,5038.61,6.20787,229.734,49.4144
6123,323.726,2767.7,5039.49,6.23128,229.718,49.4166
6124,323.44,2767.36,5039.94,6.24313,229.725,49.421
6125,322.868,2766.69,5040.82,6.26659,229.672,49.4144
6126,322.582,2766.35,5041.26,6.27914,229.601,49.3466
6127,322.009,2765.68,5042.14,6.3041,229.654,49.4794
6128,321.723,2765.34,5042.58,6.31663,229.613,49.3444
6129,321.151,2764.67,5043.47,6.34188,229.663,49.3829
6130,320.579,2764,5044.35,6.36526,229.793,49.3857
6131,320.294,2763.66,5044.79,6.37626,229.823,49.3779
6132,319.725,2762.99,5045.67,6.39802,229.876,49.3218
6133,319.441,2762.65,5046.11,6.40841,229.949,49.3207
6134,318.874,2761.97,5047,6.42715,230.088,49.3406
6135,318.308,2761.3,5047.88,6.44371,230.268,49.3588
6136,318.027,2760.96,5048.32,6.45107,230.365,49.2876
6137,317.465,2760.28,5049.2,6.46323,230.525,49.2933
6138,316.905,2759.6,5050.08,6.47284,230.726,49.3271
6139,316.627,2759.26,5050.52,6.47656,230.822,49.2709
6140,316.071,2758.57,5051.4,6.48152,231.063,49.2629
6141,315.794,2758.23,5051.84,6.48231,231.223,49.2856
6142,315.243,2757.54,5052.73,6.48085,231.476,49.2575
6143,314.696,2756.85,5053.61,6.4749,231.767,49.316
6144,314.423,2756.5,5054.05,6.47051,231.903,49.2782
6145,313.881,2755.81,5054.93,6.45807,232.196,49.3109
6146,313.342,2755.11,5055.81,6.44168,232.464,49.2885
6147,313.074,2754.76,5056.25,6.43163,232.613,49.3406
6148,312.54,2754.06,5057.13,6.4088,232.892,49.2835
6149,312.009,2753.36,5058.01,6.38136,233.155,49.2709
6150,311.745,2753,5058.45,6.36613,233.316,49.3112
6151,311.22,2752.3,5059.33,6.33225,233.577,49.2725
6152,310.698,2751.58,5060.22,6.29389,233.885,49.3351
6153,310.438,2751.23,5060.65,6.27323,234.011,49.2686
6154,309.921,2750.51,5061.54,6.22806,234.327,49.3555
6155,309.409,2749.8,5062.42,6.17887,234.576,49.3409
6156,309.153,2749.44,5062.86,6.15294,234.696,49.2474
6157,308.645,2748.72,5063.74,6.09773,234.976,49.343
6158,308.392,2748.36,5064.18,6.06855,235.113,49.2928
6159,307.889,2747.63,5065.06,6.00674,235.393,49.3766
6160,307.389,2746.9,5065.94,5.94106,235.656,49.3581
6161,307.141,2746.54,5066.38,5.90679,235.777,49.2965
6162,306.646,2745.81,5067.26,5.83484,236.063,49.389
6163,306.154,2745.07,5068.14,5.7588,236.304,49.3731
6164,305.91,2744.71,5068.57,5.71957,236.442,49.3181
6165,305.423,2743.97,5069.45,5.63702,236.74,49.4175
6166,305.182,2743.6,5069.89,5.59446,236.861,49.3329
6167,304.7,2742.86,5070.77,5.50633,237.105,49.3329
6168,304.222,2742.12,5071.65,5.41442,237.348,49.3283
6169,303.747,2741.38,5071.59,5.40571,237.634,49.4452
6170,303.511,2741,5072.03,5.43342,237.761,49.383
6171,303.041,2740.25,5072.91,5.48594,237.998,49.3826
6172,302.807,2739.88,5073.35,5.51079,238.103,49.4372
6173,302.341,2739.13,5074.23,5.55876,238.285,49.3614
6174,301.877,2738.38,5075.11,5.60333,238.484,49.3718
6175,301.416,2737.62,5076,5.64504,238.654,49.3954
6176,301.187,2737.25,5076.44,5.66512,238.761,49.367
6177,300.73,2736.49,5077.32,5.70242,238.916,49.3825
6178,300.274,2735.73,5078.2,5.73752,239.105,49.4431
6179,300.048,2735.35,5078.64,5.75419,239.19,49.3916
6180,299.596,2734.59,5079.53,5.78491,239.358,49.4408
6181,299.146,2733.83,5080.41,5.81339,239.538,49.4826
6182,298.698,2733.07,5081.29,5.83956,239.635,49.3968
6183,298.475,2732.69,5081.73,5.8521,239.663,49.4031
6184,298.029,2731.93,5082.62,5.87614,239.813,49.4629
6185,297.585,2731.16,5083.5,5.89821,239.896,49.3878
6186,297.142,2730.4,5084.39,5.91923,239.972,49.3909
6187,296.921,2730.02,5084.83,5.9291,240.038,49.4498
6188,296.48,2729.25,5085.71,5.94765,240.123,49.4343
6189,296.04,2728.48,5086.59,5.96508,240.203,49.4002
6190,295.601,2727.72,5087.48,5.98083,240.316,49.4628
6191,295.382,2727.33,5087.92,5.98819,240.35,49.4459
6192,294.944,2726.56,5088.8,6.0023,240.395,49.4239
6193,294.508,2725.8,5089.69,6.01571,240.415,49.402
6194,294.072,2725.03,5090.57,6.02853,240.53,49.4869
6195,293.637,2724.26,5091.46,6.03961,240.586,49.4483
6196,293.419,2723.87,5091.9,6.045,240.599,49.4466
6197,292.985,2723.1,5092.78,6.05547,240.614,49.4365
6198,292.551,2722.33,5093.67,6.06566,240.633,49.4248
6199,292.118,2721.56,5094.55,6.07568,240.642,49.4198
6200,291.901,2721.18,5094.99,6.08067,240.642,49.4214
6201,291.467,2720.41,5095.88,6.0906,240.648,49.4198
6202,291.034,2719.64,5096.76,6.10034,240.655,49.4131
6203,290.6,2718.87,5097.64,6.11011,240.654,49.4147
